,Tag,Doin (mV),No.peak,DOmin (mV),DDO (mV),Sheet Name,Sample Name
1234,GGA15,308.87627,1248,242.2,66.67626999999999,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1235,GGA15,307.50848,1721,248.3,59.20848000000001,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1236,GGA15,318.6661,2200,254.59999,64.06610999999998,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1237,GGA15,320.09322,2675,254.09999,65.99322999999998,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1238,GGA15,310.58983,3149,251.30001,59.28982000000002,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1239,GGA15-Zn10-Cr10-Ni15,307.79661,3621,251.50001,56.296599999999984,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1240,GGA15-Zn10-Cr10-Ni15,305.76379,4095,252.5,53.26378999999997,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1241,GGA15-Zn10-Cr10-Ni15,311.30509,4568,261.20001,50.10507999999999,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1242,GGA15-Zn10-Cr10-Ni15,315.72951,5042,262.69999,53.02951999999999,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1243,GGA15-Zn10-Cr10-Ni15,320.23621,5517,268.00001,52.23620000000005,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1244,GGA15-Zn10-Cr10-Ni15,319.76207,5988,268.59999,51.16208,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1245,GGA15-Zn10-Cr10-Ni15,311.32034,6464,264.40001,46.92032999999998,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1246,GGA15-Zn10-Cr10-Ni15,306.21207,6937,259.9,46.312070000000006,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1
1247,GGA20,314.42373,301,263.1,51.323729999999955,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1248,GGA20,320.41379,777,266.5,53.913790000000006,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1249,GGA20,321.30678,1245,272.3,49.00677999999999,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1250,GGA20,320.24918,1719,265.30001,54.94917000000004,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1251,GGA20,312.14407,2194,259.9,52.24407000000002,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1252,GGA20,303.63559,2668,250.9,52.73558999999997,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1253,GGA20,308.37966,3141,258.50001,49.87965000000003,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1254,GGA20-Zn15-Cr10-Ni15,317.31695,3614,261.09999,56.21696000000003,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1255,GGA20-Zn15-Cr10-Ni15,313.34237,4089,264.09999,49.242380000000026,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1256,GGA20-Zn15-Cr10-Ni15,309.5431,4560,264.09999,45.44310999999999,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1257,GGA20-Zn15-Cr10-Ni15,308.66393,5034,261.90001,46.763919999999985,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1258,GGA20-Zn15-Cr10-Ni15,310.27288,5513,263.8,46.472879999999975,U219-H5-VS2-14.10.2024,U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1
1259,GGA20,372.94861,301,312.99999,59.94861999999995,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1260,GGA20,366.67917,774,305.90001,60.77915999999999,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1261,GGA20,360.15833,1245,301.99999,58.15833999999995,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1262,GGA20,361.92222,1722,302.39999,59.52222999999998,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1263,GGA20,363.29578,2193,300.1,63.19577999999996,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1264,GGA20,365.68889,2666,304.30001,61.38888000000003,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1265,GGA20-Zn5-Cr5-Ni10,366.875,3142,314.00001,52.874990000000025,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1266,GGA20-Zn5-Cr5-Ni10,359.94723,3617,314.39999,45.54723999999999,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1267,GGA20-Zn5-Cr5-Ni10,347.89014,4089,308.49999,39.39014999999995,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1268,GGA20-Zn5-Cr5-Ni10,343.34444,4560,304.69999,38.644450000000006,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1269,GGA20-Zn5-Cr5-Ni10,346.79028,5039,309.50001,37.29027000000002,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1270,GGA20-Zn5-Cr5-Ni10,346.55211,5512,308.29999,38.25212000000005,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1
1271,GGA20,338.46806,301,301.80001,36.668049999999994,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1272,GGA20,357.2,780,315.60001,41.59998999999999,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1273,GGA20,358.07778,1252,317.5,40.57778000000002,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1274,GGA20,357.07778,1729,317.5,39.57778000000002,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1275,GGA20,353.88194,2201,314.39999,39.48194999999998,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1276,GGA20,347.07703,2672,311.10001,35.97701999999998,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1277,GGA20,342.65833,3147,304.89999,37.758339999999976,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1278,GGA20-Zn15-Cr10-Ni15,355.92222,3621,311.19999,44.72222999999997,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1279,GGA20-Zn15-Cr10-Ni15,355.14583,4094,315.9,39.24583000000001,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1280,GGA20-Zn15-Cr10-Ni15,356.98889,4568,319.79999,37.18890000000005,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1281,GGA20-Zn15-Cr10-Ni15,335.57465,5047,304.8,30.77465000000001,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1282,GGA20-Zn15-Cr10-Ni15,338.68169,5523,306.69999,31.98169999999999,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1283,GGA20-Zn15-Cr10-Ni15,340.45,5996,307.5,32.94999999999999,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1284,GGA20-Zn15-Cr10-Ni15,335.71805,6466,303.0,32.718050000000005,U220-H6-VS2-14.10.2024,U220-H6-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.32mL-phút-2
1285,GGA5,293.70448,301,231.7,62.00448,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1286,GGA5,301.9087,775,239.4,62.508700000000005,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1287,GGA5,312.08636,1250,244.8,67.28636,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1288,GGA5,318.5806,1721,247.89999,70.68061,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1289,GGA5,320.32388,2197,249.9,70.42387999999997,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1290,GGA5,325.7403,2669,250.9,74.84029999999998,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1291,GGA5,327.89697,3144,250.60001,77.29696000000001,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1292,GGA5-Zn5-Cr10-Ni5,334.44925,3615,244.20001,90.24924000000001,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1293,GGA5-Zn5-Cr10-Ni5,336.54545,4090,270.59999,65.94546000000003,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1294,GGA5-Zn5-Cr10-Ni5,334.47353,4563,279.8,54.67352999999997,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1295,GGA5-Zn5-Cr10-Ni5,328.50895,5037,277.5,51.00895000000003,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1296,GGA5-Zn5-Cr10-Ni5,321.50746,5510,272.50001,49.007450000000006,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1297,GGA5-Zn5-Cr10-Ni5,328.90151,5985,285.0,43.90150999999997,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1298,GGA5-Zn5-Cr10-Ni5,336.78788,6464,288.8,47.98787999999996,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.36mL-phút-1
1299,GGA10,327.48333,301,262.89999,64.58334000000002,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1300,GGA10,319.62089,776,257.7,61.920889999999986,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1301,GGA10,318.40448,1249,255.4,63.00447999999997,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1302,GGA10,317.52239,1721,253.4,64.12238999999997,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1303,GGA10,317.12576,2195,253.6,63.52576000000002,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1304,GGA10,317.39394,2668,253.8,63.593939999999975,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1305,GGA10-Zn10-Cr10-Ni5,316.61912,3145,264.09999,52.51913000000002,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1306,GGA10-Zn10-Cr10-Ni5,324.22424,3616,274.30001,49.92423000000002,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1307,GGA10-Zn10-Cr10-Ni5,332.3,4089,282.90001,49.39999,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1308,GGA10-Zn10-Cr10-Ni5,326.83636,4562,276.89999,49.93637000000001,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1309,GGA10-Zn10-Cr10-Ni5,324.85909,5035,278.49999,46.359099999999955,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1310,GGA10-Zn10-Cr10-Ni5,321.65373,5510,273.79999,47.853740000000016,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1311,GGA10-Zn10-Cr10-Ni5,319.06364,5985,274.19999,44.86365000000001,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1312,GGA10-Zn10-Cr10-Ni5,316.89697,6455,272.70001,44.19695999999999,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.32mL-phút-1
1313,GGA20,324.74507,301,273.40001,51.34505999999999,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1314,GGA20,326.2375,772,276.2,50.03750000000002,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1315,GGA20,325.51528,1241,273.09999,52.41529000000003,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1316,GGA20,322.38195,1716,272.6,49.781949999999995,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1317,GGA20,320.60417,2192,270.70001,49.90415999999999,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1318,GGA20,319.42778,2664,268.00001,51.42777000000001,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1319,GGA20,320.11667,3137,266.99999,53.116679999999974,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1320,GGA20,319.10405,3609,263.50001,55.60404,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1321,GGA20-Zn15-Cr15-Ni10,318.20417,4086,270.00001,48.20416,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1322,GGA20-Zn15-Cr15-Ni10,317.42361,4558,273.5,43.92361,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1323,GGA20-Zn15-Cr15-Ni10,318.4625,5032,272.3,46.162499999999966,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1324,GGA20-Zn15-Cr15-Ni10,319.27639,5509,276.30001,42.976380000000006,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1325,GGA20-Zn15-Cr15-Ni10,319.22817,5978,275.59999,43.628179999999986,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1326,GGA20-Zn15-Cr15-Ni10,318.26667,6451,276.6,41.666669999999954,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1327,GGA20-Zn15-Cr15-Ni10,311.33784,6930,270.90001,40.43783000000002,U221-H5-VS2-15.10.2024,U221-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-17102024-Q=50.84mL-phút-1
1328,GGA15,323.82258,301,270.20001,53.622569999999996,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1329,GGA15,335.03667,776,279.59999,55.436680000000024,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1330,GGA15,344.16333,1249,286.19999,57.96333999999996,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1331,GGA15,350.33333,1723,289.60001,60.73331999999999,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1332,GGA15,352.01864,2200,292.0,60.018640000000005,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1333,GGA15,354.84333,2674,291.5,63.34332999999998,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1334,GGA15,354.65424,3146,296.29999,58.354250000000036,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1335,GGA15-Zn5-Cr10-Ni5,358.17,3619,306.80001,51.36999000000003,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1336,GGA15-Zn5-Cr10-Ni5,358.51017,4089,312.99999,45.51017999999999,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1337,GGA15-Zn5-Cr10-Ni5,351.90847,4563,308.9,43.008470000000045,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1338,GGA15-Zn5-Cr10-Ni5,344.95763,5038,307.20001,37.757619999999974,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1339,GGA15-Zn5-Cr10-Ni5,336.92034,5512,304.10001,32.82033000000001,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1340,GGA15-Zn5-Cr10-Ni5,341.49167,5985,305.09999,36.39168000000001,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1341,GGA15-Zn5-Cr10-Ni5,343.42712,6458,309.1,34.32711999999998,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1342,GGA15-Zn5-Cr10-Ni5,343.8983,6935,308.9,34.99830000000003,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA15- Zn(II) 5-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.61mL-phút-1
1343,GGA20,335.59661,301,294.0,41.59661,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.26mL-phút-1
1344,GGA20,329.63729,776,288.30001,41.33728000000002,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.26mL-phút-1
1345,GGA20,326.2459,1250,285.10001,41.14589000000001,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.26mL-phút-1
1346,GGA20,324.17167,1720,282.99999,41.17167999999998,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.26mL-phút-1
1347,GGA20,324.4,2199,280.49999,43.90000999999995,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.26mL-phút-1
1348,GGA20-Zn10-Cr10-Ni5,328.81865,2678,286.19999,42.61865999999998,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.26mL-phút-1
1349,GGA20-Zn10-Cr10-Ni5,334.16833,3145,296.60001,37.56832000000003,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.26mL-phút-1
1350,GGA20-Zn10-Cr10-Ni5,327.4,3617,292.10001,35.29998999999998,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.26mL-phút-1
1351,GGA20-Zn10-Cr10-Ni5,313.60508,4096,282.59999,31.005089999999996,U222-H6-VS2-15.10.2024,U222-H6-VS2-GGA20- Zn(II) 10-Cr(VI) 10-Ni(II) 5mg-L-17102024-Q=50.26mL-phút-1
