,Loại,Doin (mV),No.peak,DOmin (mV),DDO (mV),Tên sheet,Tên mẫu
735,GGA7.5,285.8154,5977,275.23,10.58542,U15-VS2-08.05.2024,U15-VS2-17.5-7.5-09052024-Q=51.44mL/phút-3
736,GGA12.5,88.11875,302,80.81,7.30875,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
737,GGA12.5,87.53478,780,78.83,8.70478,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
738,GGA12.5,86.85167,1245,77.72,9.13167,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
739,GGA12.5,86.83292,1726,78.6,8.23292,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
740,GGA12.5,86.48042,2197,78.79,7.69042,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
741,GGA12.5,85.98739,2673,78.83,7.15739,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
742,GGA12.5,85.31625,3148,78.18,7.13625,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
743,GGA10,85.17833,3618,78.81,6.36833,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
744,GGA10,85.46708,4089,79.29,6.17708,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
745,GGA10,84.7713,4562,79.19,5.5813,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
746,GGA10,84.40522,5040,78.85,5.55522,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
747,GGA10,83.90208,5511,78.5,5.40208,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
748,GGA10,83.53833,5984,78.48,5.05833,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
749,GGA10,83.4875,6458,77.95,5.5375,U16-VS2-08.05.2024,U16-VS2-12.5-10-09052024-Q=49.88mL/phút-1
750,GGA15,280.3358,301,267.22,13.11583,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
751,GGA15,280.0088,775,266.14,13.86875,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
752,GGA15,279.6442,1247,267.1,12.54417,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
753,GGA15,279.6108,1720,265.92,13.69083,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
754,GGA15,278.5713,2193,266.07,12.50131,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
755,GGA15,278.1933,2669,265.72,12.47333,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
756,GGA15,277.9279,3155,264.75,13.17792,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
757,GGA7.5,277.4787,3615,266.45,11.0287,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
758,GGA7.5,277.4625,4088,266.26,11.2025,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
759,GGA7.5,277.6233,4562,266.54,11.08334,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
760,GGA7.5,277.8867,5034,266.54,11.34667,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
761,GGA7.5,277.5867,5508,266.04,11.54667,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
762,GGA7.5,277.5233,5980,266.72,10.80333,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
763,GGA7.5,277.4629,6455,266.95,10.51291,U18-VS2-09.05.2024,U18-VS2-15-7.5-10052024-Q=49.38mL/phút-1
764,BOD12.5,284.28736,310,274.79,9.49735,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
765,BOD12.5,284.39793,784,274.65,9.74794,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
766,BOD12.5,284.6177,1256,274.29,10.32769,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
767,BOD12.5,284.45625,3029,274.14,10.31624,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
768,BOD12.5,284.30598,3504,274.23,10.07597,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
769,BOD12.5,284.19069,3975,274.08,10.1107,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
770,BOD10,283.68057,4448,274.98,8.70056,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
771,BOD10,283.47125,4921,275.38,8.09125,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
772,BOD10,283.27104,5396,275.02,8.25105,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
773,BOD10,283.16636,5871,274.54,8.62635,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
774,BOD10,282.97148,6342,274.23,8.74147,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
775,BOD10,282.97875,6815,274.25,8.72875,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
776,BOD10,283.01184,7288,274.02,8.99185,U19-H1-VS2-10.05.2024,U19-VS2-12.5-10-12052024-Q=50.76mLphut-3
777,BOD15,280.90352,389,273.98,6.92351,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
778,BOD15,280.61011,861,273.85,6.7601,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
779,BOD15,280.64138,1334,273.73,6.91137,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
780,BOD15,280.53034,1807,273.64,6.89033,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
781,BOD15,280.31126,2282,273.24,7.07127,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
782,BOD15,280.29782,2755,273.24,7.05783,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
783,BOD 7.5,279.46216,3228,273.56,5.90216,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
784,BOD 7.5,279.45058,3701,273.81,5.64058,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
785,BOD 7.5,279.34432,4174,273.75,5.59432,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
786,BOD 7.5,279.19068,4648,273.33,5.86069,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
787,BOD 7.5,279.28568,5121,273.56,5.72568,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
788,BOD 7.5,279.1954,5595,273.31,5.8854,U19-H1-VS2-10.05.2024,U19-VS2-15-7.5-12052024-Q=50.56mLphut-2
789,BOD 15,83.13954,362,73.33,9.80954,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
790,BOD 15,82.87705,832,73.2,9.67705,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
791,BOD 15,82.36288,1308,72.92,9.44288,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
792,BOD 15,81.76662,1777,72.17,9.59662,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
793,BOD 15,81.5315,2252,71.81,9.7215,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
794,BOD 15,81.05275,2725,71.14,9.91275,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
795,BOD 7.5,80.834,3196,73.24,7.594,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
796,BOD 7.5,80.32163,3673,73.64,6.68163,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
797,BOD 7.5,79.9552,4148,72.76,7.1952,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
798,BOD 7.5,79.79488,4623,72.95,6.84488,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
799,BOD 7.5,79.20413,5094,72.04,7.16413,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
800,BOD 7.5,78.82595,5567,72.32,6.50595,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
801,BOD 7.5,78.41079,6041,72.21,6.20079,U20-H2-VS2-10.05.2024,U20-VS2-15-7.5-12052024-Q=40.11mLphut-3
802,BOD 12.5,73.90096,366,69.16,4.74096,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
803,BOD 12.5,74.00327,844,69.08,4.92327,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
804,BOD 12.5,73.80308,1312,69.37,4.43308,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
805,BOD 12.5,73.71904,1788,69.06,4.65904,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
806,BOD 12.5,73.55415,2260,69.27,4.28415,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
807,BOD 12.5,73.47717,2739,68.7,4.77717,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
808,BOD 2.5,73.70981,3207,70.63,3.07981,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
809,BOD 2.5,72.9566,3682,70.34,2.6166,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
810,BOD 2.5,72.68231,4167,70.23,2.45231,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
811,BOD 2.5,72.28538,4629,70.23,2.05538,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
812,BOD 2.5,71.68852,5099,69.88,1.80852,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
813,BOD 2.5,72.27938,5581,70.28,1.99938,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
814,BOD 2.5,72.19469,6055,68.97,3.22469,U20-H2-VS2-10.05.2024,U20-VS2-12.5-2.5-12052024-Q=40.23mLphut-2
815,BOD20,281.2721,384,264.92,16.3521,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
816,BOD20,280.9805,856,264.65,16.33052,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
817,BOD20,280.7933,1330,265.09,15.70333,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
818,BOD20,280.7666,1804,264.52,16.24659,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
819,BOD20,280.6298,2276,264.59,16.03975,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
820,BOD20,280.5641,2750,265.19,15.3741,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
821,BOD20,280.4582,3224,264.94,15.51821,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
822,BOD7.5,281.3415,3696,268.14,13.20153,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
823,BOD7.5,281.0771,4171,268.48,12.5971,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
824,BOD7.5,280.4962,4646,267.87,12.62615,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
825,BOD7.5,280.5672,5119,267.79,12.77717,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
826,BOD7.5,280.8459,5593,267.7,13.14589,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
827,BOD7.5,280.7447,6065,267.95,12.79473,U21-H1-VS2-12.05.2024,U21-VS2-20-7.5-13052024-Q=49.52mLphut-2
828,BOD 17.5,278.2713,313,265.76,12.51131,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
829,BOD 17.5,278.2624,788,265.28,12.98237,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
830,BOD 17.5,278.1287,1260,265.32,12.80868,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
831,BOD 17.5,278.0661,1734,265.46,12.60606,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
832,BOD 17.5,278.0114,2206,265.32,12.69134,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
833,BOD 17.5,277.9397,2680,264.65,13.28975,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
834,BOD 7.5,277.2795,3152,265.49,11.78948,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
835,BOD 7.5,276.9053,3624,265.72,11.18526,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
836,BOD 7.5,276.4958,4098,265.36,11.1358,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
837,BOD 7.5,276.3813,4571,265.17,11.21131,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
838,BOD 7.5,275.5321,5044,264.82,10.7121,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
839,BOD 7.5,275.2074,5520,264.69,10.51736,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
840,BOD 7.5,275.5874,5992,264.54,11.04736,U21-H1-VS2-12.05.2024,"U21-VS2-17,5-7.5-13052024-Q=49.77mLphut-2"
841,BOD 20,74.08021,344,67.35,6.73021,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
842,BOD 20,73.84511,818,67.94,5.90511,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
843,BOD 20,74.13447,1283,68.26,5.87447,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
844,BOD 20,74.10542,1762,68.39,5.71542,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
845,BOD 20,75.11681,2236,69.21,5.90681,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
846,BOD 20,75.03043,2710,69.02,6.01043,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
847,BOD 7.5,74.77213,3179,69.71,5.06213,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
848,BOD 7.5,75.05979,3655,70.34,4.71979,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
849,BOD 7.5,74.84979,4133,70.11,4.73979,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
850,BOD 7.5,74.7717,4602,69.46,5.3117,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
851,BOD 7.5,74.95617,5078,69.9,5.05617,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
852,BOD 7.5,74.64149,5548,69.71,4.93149,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
853,BOD 7.5,74.58521,6024,69.86,4.72521,U22-H2-VS2-12.05.2024,U22-VS2-20-7.5-13052024-Q=40.11mLphut-1
854,BOD 7.5,71.95957,400,68.49,3.46957,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
855,BOD 7.5,72.01745,873,68.2,3.81745,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
856,BOD 7.5,71.77217,1340,68.22,3.55217,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
857,BOD 7.5,71.68544,1818,67.97,3.71544,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
858,BOD 7.5,71.47913,2286,67.75,3.72913,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
859,BOD 7.5,71.21652,2764,67.08,4.13652,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
860,BOD 7.5,71.29783,3239,67.5,3.79783,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
861,BOD 0,71.44609,3710,68.41,3.03609,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
862,BOD 0,71.19804,4184,68.59,2.60804,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
863,BOD 0,71.01087,4661,68.87,2.14087,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
864,BOD 0,71.01192,5135,68.97,2.04192,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
865,BOD 0,70.79894,5598,68.81,1.98894,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
866,BOD 0,70.57298,6077,68.38,2.19298,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
867,BOD 0,70.55935,6554,68.26,2.29935,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
868,BOD 0,70.51,7026,68.55,1.96,U22-H2-VS2-12.05.2024,U22-VS2-7.5-0-13052024-Q=39.58mLphut-1
869,GGA20,277.4379,303,264.15,13.28793,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
870,GGA20,277.3613,776,264.17,13.19124,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
871,GGA20,277.4575,1250,264.46,12.99751,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
872,GGA20,277.4796,1722,264.36,13.11959,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
873,GGA20,277.3817,2198,264.23,13.15165,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
874,GGA20,277.1921,2669,263.52,13.67209,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
875,GGA20,277.0767,3145,263.5,13.57667,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
876,GGA20,276.8667,3617,262.91,13.95667,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
877,GGA12.5,277.0417,4090,263.31,13.73167,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
878,GGA12.5,276.9496,4563,264.46,12.4896,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
879,GGA12.5,276.8952,5037,264.23,12.66521,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
880,GGA12.5,276.8733,5510,264.46,12.41334,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
881,GGA12.5,276.7361,5983,264.21,12.5261,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
882,GGA12.5,276.7517,6455,264.11,12.64167,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
883,GGA12.5,276.7088,6929,263.92,12.78874,U23-H1-VS2-12.05.2024,U23-H1-VS2-20-12.5-14052024-Q=50.6mL/phút-3
884,GGA12.5,276.9496,302,264.46,12.4896,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
885,GGA12.5,276.8952,776,264.23,12.66521,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
886,GGA12.5,276.8733,1249,264.46,12.41334,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
887,GGA12.5,276.7361,1722,264.21,12.5261,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
888,GGA12.5,276.7517,2194,264.11,12.64167,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
889,GGA12.5,276.7088,2668,263.92,12.78874,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
890,GGA12.5,276.5913,3141,266.97,9.62125,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
891,GGA0,276.7957,3615,267.74,9.05566,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
892,GGA0,276.9178,4091,267.79,9.12782,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
893,GGA0,277.1033,4564,267.95,9.15332,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
894,GGA0,277.1179,5034,268.39,8.7279,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
895,GGA0,277.1583,5509,268.02,9.13827,U23-H1-VS2-12.05.2024,U23-H1-VS2-12.5-0-14052024-Q=51.44mL/phút-2
896,GGA20,279.4756,301,258.73,20.74558,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
897,GGA20,279.3627,775,259.4,19.96274,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
898,GGA20,279.1238,1249,258.25,20.87383,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
899,GGA20,279.22,1722,260.03,19.19,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
900,GGA20,279.3079,2195,259.13,20.17788,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
901,GGA20,279.22,2670,259.17,20.04999,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
902,GGA7.5,279.1091,3142,260.17,18.93908,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
903,GGA7.5,279.0703,3616,260.07,19.00029,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
904,GGA7.5,279.1318,4087,260.36,18.77183,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
905,GGA7.5,279.0697,4564,260.05,19.01972,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
906,GGA7.5,278.8494,5035,260.93,17.91942,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
907,GGA7.5,279.0652,5509,260.26,18.80514,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
908,GGA7.5,278.7856,5983,260.28,18.50559,U25-H1-VS2-13.05.2024,U25-H1-20-7.5-15052024-Q=50.72mL/phút-3
909,GGA12.5,276.1109,304,263.45,12.66088,U25-H1-VS2-13.05.2024,U25-H1-VS2-12.5-0-15052024-Q=50.88mL/phút-3
910,GGA12.5,276.2849,776,263.69,12.59486,U25-H1-VS2-13.05.2024,U25-H1-VS2-12.5-0-15052024-Q=50.88mL/phút-3
911,GGA12.5,276.4504,1247,263.73,12.7204,U25-H1-VS2-13.05.2024,U25-H1-VS2-12.5-0-15052024-Q=50.88mL/phút-3
912,GGA12.5,276.5709,1723,263.81,12.76087,U25-H1-VS2-13.05.2024,U25-H1-VS2-12.5-0-15052024-Q=50.88mL/phút-3
913,GGA12.5,276.8242,2258,264.23,12.59417,U25-H1-VS2-13.05.2024,U25-H1-VS2-12.5-0-15052024-Q=50.88mL/phút-3
914,GGA0,276.7704,2734,265.34,11.43042,U25-H1-VS2-13.05.2024,U25-H1-VS2-12.5-0-15052024-Q=50.88mL/phút-3
915,GGA0,276.7192,3207,265.17,11.54917,U25-H1-VS2-13.05.2024,U25-H1-VS2-12.5-0-15052024-Q=50.88mL/phút-3
916,GGA0,276.8254,3680,265.46,11.36542,U25-H1-VS2-13.05.2024,U25-H1-VS2-12.5-0-15052024-Q=50.88mL/phút-3
917,GGA0,276.8261,4154,265.51,11.31609,U25-H1-VS2-13.05.2024,U25-H1-VS2-12.5-0-15052024-Q=50.88mL/phút-3
918,GGA0,277.0044,4628,265.95,11.05435,U25-H1-VS2-13.05.2024,U25-H1-VS2-12.5-0-15052024-Q=50.88mL/phút-3
919,GGA7.5,274.5269,301,267.72,6.8069,U27-H1-VS2-14.05.2024,U27-H1-VS2-7.5-0-16052024-Q=51.72mL/phút-2
920,GGA7.5,274.6514,775,267.47,7.18138,U27-H1-VS2-14.05.2024,U27-H1-VS2-7.5-0-16052024-Q=51.72mL/phút-2
921,GGA7.5,274.6414,1249,267.14,7.50137,U27-H1-VS2-14.05.2024,U27-H1-VS2-7.5-0-16052024-Q=51.72mL/phút-2
922,GGA7.5,274.4259,1721,267.16,7.26586,U27-H1-VS2-14.05.2024,U27-H1-VS2-7.5-0-16052024-Q=51.72mL/phút-2
923,GGA7.5,274.3197,2197,266.61,7.70967,U27-H1-VS2-14.05.2024,U27-H1-VS2-7.5-0-16052024-Q=51.72mL/phút-2
924,GGA7.5,274.2128,2668,266.8,7.41277,U27-H1-VS2-14.05.2024,U27-H1-VS2-7.5-0-16052024-Q=51.72mL/phút-2
